epoch,train_loss,val_loss,train_acc,val_acc,lr
0,2.7847235387420652,2.0286728282928466,0.14484,0.2075,0.1
1,1.9437696820831298,1.8157880386352538,0.24646,0.3056,0.1
2,1.757115973587036,1.645204160118103,0.3344,0.3948,0.1
3,1.5983133910369873,1.5475440408706664,0.40524,0.4334,0.1
4,1.414700470237732,1.3388507843017579,0.4796,0.5053,0.1
5,1.2397707846450805,1.156057391357422,0.55012,0.5823,0.1
6,1.0801131399345398,1.1368378269195556,0.61004,0.6061,0.1
7,0.9505206661224366,1.2501480792999267,0.65992,0.6012,0.1
8,0.843131306438446,1.0640639276504518,0.7025,0.6441,0.1
9,0.7543538086318969,0.8318855323791504,0.73622,0.7136,0.1
10,0.704947878074646,0.7112428339004516,0.75472,0.7546,0.1
11,0.6527280304336548,0.6561435055732727,0.77538,0.7755,0.1
12,0.6316370181465149,1.0088276332855224,0.77942,0.6797,0.1
13,0.604767115097046,0.7151264470100402,0.79144,0.7483,0.1
14,0.5851138813781739,0.8226458374023438,0.79874,0.7264,0.1
15,0.5658229012489319,0.8469915297508239,0.80614,0.7275,0.1
16,0.5561898691368103,0.6039372940063477,0.81004,0.7947,0.1
17,0.5471768354034424,0.7962438611030579,0.8115,0.741,0.1
18,0.5334578536033631,0.7691786865234375,0.81788,0.7525,0.1
19,0.5231408903694152,0.6306776935577393,0.82058,0.7844,0.1
20,0.5170390948867798,0.6421232750892639,0.82254,0.7937,0.1
21,0.5061364172554016,0.6032097549438477,0.82542,0.7956,0.1
22,0.502920680732727,0.6202347431182861,0.82862,0.7914,0.1
23,0.49063939893722536,0.6465079096794129,0.83228,0.7837,0.1
24,0.4882430716705322,0.9162697788238525,0.83358,0.7157,0.1
25,0.47637984440803527,0.7954926810264588,0.83794,0.7437,0.1
26,0.4730681281852722,0.5746792883396149,0.83842,0.8086,0.1
27,0.4630997889709473,0.622105550956726,0.8408,0.7938,0.1
28,0.46029367575645447,0.7850393671035767,0.84158,0.7609,0.1
29,0.4606573694705963,0.5834786790847778,0.8423,0.8028,0.1
30,0.45417604605674744,0.7469679959774017,0.84372,0.7669,0.1
31,0.44991177611351013,1.0636778356552123,0.84514,0.6993,0.1
32,0.4364178282928467,0.7122994206905365,0.85084,0.7726,0.1
33,0.44498977464675904,0.6667675349235535,0.84706,0.775,0.1
34,0.4361849892807007,0.6432261633872985,0.8517,0.7832,0.1
35,0.4309838569831848,0.6916915045261383,0.85164,0.7739,0.1
36,0.4296136135482788,1.1650505821228028,0.85256,0.6802,0.1
37,0.43247164103507996,0.6420493230342865,0.85148,0.8001,0.1
38,0.4251850123786926,0.7263070793151856,0.85288,0.7678,0.1
39,0.4207820591926575,0.5734488555908203,0.85682,0.8103,0.1
40,0.4203880619907379,0.7056494671821594,0.85554,0.7796,0.1
41,0.41560358423233035,0.6936988821029663,0.85656,0.7763,0.1
42,0.41531983311653137,0.5640512760162354,0.85642,0.8138,0.1
43,0.40473531423568726,0.5985512489318847,0.86186,0.8056,0.1
44,0.4080088797283173,0.49213539266586304,0.86176,0.8324,0.1
45,0.408382781457901,0.7737473331451415,0.85968,0.7534,0.1
46,0.40793854210853575,0.5881608673095703,0.85942,0.8038,0.1
47,0.4071991498374939,0.7105586972236634,0.86016,0.7725,0.1
48,0.4043626008415222,0.6317079378128052,0.86314,0.8023,0.1
49,0.4052346537208557,0.7845976048469544,0.86074,0.7585,0.1
50,0.4163668725585937,0.6367851402282715,0.857,0.7973,0.1
51,0.3985263459777832,0.730275501537323,0.86282,0.7784,0.1
52,0.39693877636909486,0.47332306423187254,0.8653,0.838,0.1
53,0.3932212783050537,0.5970613492965698,0.86458,0.8027,0.1
54,0.39975439828872683,0.7304983888626099,0.86332,0.7787,0.1
55,0.39219990098953245,0.5287501295089722,0.86408,0.8266,0.1
56,0.3911999822616577,0.6998958517074585,0.86674,0.7792,0.1
57,0.39162657479286195,0.6258735367774964,0.86656,0.8045,0.1
58,0.39338070391654967,0.6092263402938842,0.8649,0.7926,0.1
59,0.38827854243278503,0.7303607034683227,0.86744,0.7744,0.1
60,0.3873226248836517,0.5263494425296783,0.86726,0.8245,0.1
61,0.39201090719223025,0.8576142140388489,0.86404,0.7373,0.1
62,0.3879991949081421,0.6367537318229676,0.86578,0.7881,0.1
63,0.3896499866580963,0.5544416757583618,0.8654,0.8186,0.1
64,0.3869906781291962,0.5589764945983887,0.86678,0.8147,0.1
65,0.3846547905063629,0.742230974817276,0.8675,0.769,0.1
66,0.38556672019958493,0.6560487121582032,0.86702,0.7852,0.1
67,0.3837053889274597,0.5234737466812134,0.86886,0.8246,0.1
68,0.38751593497276304,0.6002489440917969,0.86726,0.8002,0.1
69,0.38410522892951965,0.5907829510688781,0.86898,0.809,0.1
70,0.383178515958786,0.6679906995296478,0.8688,0.795,0.1
71,0.3867077389907837,0.5505979421138764,0.86794,0.8166,0.1
72,0.37978470056533814,0.6234683860301972,0.86936,0.802,0.1
73,0.37650310092926026,0.5337710994720459,0.87168,0.8221,0.1
74,0.37575614271163943,0.617270476436615,0.87112,0.791,0.1
75,0.37110167594909665,0.6470409372329712,0.87188,0.7902,0.1
76,0.37324925706863404,0.6103985709190368,0.87048,0.8024,0.1
77,0.37697577176094055,0.8509591566085816,0.87182,0.7401,0.1
78,0.3751595607948303,0.4572919823646545,0.8696,0.8491,0.1
79,0.37941143392562865,0.9512086883544922,0.87008,0.6891,0.1
80,0.3747012068462372,0.4350925354003906,0.87172,0.8498,0.1
81,0.3708360208797455,0.6489017251253129,0.87182,0.7786,0.1
82,0.3803900965118408,0.5648524945735931,0.86976,0.8182,0.1
83,0.3690481296634674,0.6823216767787933,0.873,0.7922,0.1
84,0.37183816944122317,0.4964242308139801,0.87242,0.8297,0.1
85,0.3688981192302704,0.5095425920009613,0.87252,0.8296,0.1
86,0.3684324985408783,0.48731436681747436,0.8727,0.8395,0.1
87,0.3646841195869446,0.6271018992424011,0.87468,0.7984,0.1
88,0.37536489137649537,0.5031255801200867,0.87212,0.8359,0.1
89,0.37296283378601075,0.5255466574668884,0.87164,0.8254,0.1
90,0.37259348459243774,0.6208746254920959,0.87218,0.8007,0.1
91,0.36473378019332886,0.8427913124084473,0.87416,0.7376,0.1
92,0.3679737748146057,0.8029678371429443,0.8741,0.7706,0.1
93,0.370406032371521,0.8559050884246826,0.87416,0.7295,0.1
94,0.36889540204048155,0.5334603762388229,0.87374,0.823,0.1
95,0.36612526432991027,0.7323551836013794,0.87396,0.7667,0.1
96,0.36571722170829774,0.6381089715957642,0.87504,0.7893,0.1
97,0.3664741589450836,0.5780622356414795,0.87226,0.8183,0.1
98,0.36779459859848024,0.6732016227722168,0.87314,0.7958,0.1
99,0.20070085887670516,0.2529882040977478,0.93236,0.9147,0.0010000000000000002
100,0.1497473659515381,0.22799542303085327,0.94964,0.924,0.010000000000000002
101,0.12896501163482665,0.21952013521194458,0.9559,0.9291,0.010000000000000002
102,0.11673746345996856,0.2311742599129677,0.96046,0.9248,0.010000000000000002
103,0.10596133028030395,0.2221795331954956,0.9646,0.9288,0.010000000000000002
104,0.09648190173149108,0.21851810784339903,0.96696,0.9323,0.010000000000000002
105,0.0878456141757965,0.21700066962242126,0.97086,0.9286,0.010000000000000002
106,0.0821628243470192,0.2291923933029175,0.9718,0.9312,0.010000000000000002
107,0.07610524476408959,0.22013589227199554,0.97432,0.932,0.010000000000000002
108,0.07502110464096069,0.24593268270492555,0.97436,0.9284,0.010000000000000002
109,0.06848862319946289,0.2502601495265961,0.9767,0.9271,0.010000000000000002
110,0.063635921189785,0.2365911162853241,0.97858,0.9298,0.010000000000000002
111,0.0610235654592514,0.27056473183631896,0.97916,0.9229,0.010000000000000002
112,0.0595743416428566,0.24194641695022584,0.98044,0.9317,0.010000000000000002
113,0.05903559458255768,0.25960159406661987,0.98064,0.9267,0.010000000000000002
114,0.05463873623847961,0.2513226627111435,0.98166,0.9309,0.010000000000000002
115,0.05721268681287765,0.27999860334396365,0.98086,0.9186,0.010000000000000002
116,0.058006412556171415,0.2793580885887146,0.97992,0.9201,0.010000000000000002
117,0.05483656132876873,0.23956863384246826,0.98194,0.9308,0.010000000000000002
118,0.05417957380890846,0.25633500895500183,0.98166,0.9289,0.010000000000000002
119,0.05274421707987785,0.25171844301223756,0.9823,0.9306,0.010000000000000002
120,0.04971135035395622,0.24986505165100098,0.98348,0.9294,0.010000000000000002
121,0.05644037813663483,0.24765259857177735,0.98102,0.9294,0.010000000000000002
122,0.04917009030222893,0.26415774106979373,0.98396,0.9288,0.010000000000000002
123,0.055317999241352084,0.25488138551712036,0.9812,0.9261,0.010000000000000002
124,0.05711090948581696,0.2536387861251831,0.98098,0.9282,0.010000000000000002
125,0.05378197860956192,0.2701601001739502,0.98212,0.924,0.010000000000000002
126,0.05651340520381928,0.32248215223550797,0.98064,0.9104,0.010000000000000002
127,0.05857311334133148,0.27767355258464815,0.98008,0.9219,0.010000000000000002
128,0.05266226511657238,0.254966676568985,0.98188,0.9244,0.010000000000000002
129,0.055617741813659666,0.29816779508590696,0.98072,0.9164,0.010000000000000002
130,0.0548712190580368,0.2773898142129183,0.98128,0.9241,0.010000000000000002
131,0.062143228180408475,0.27539258365631103,0.9788,0.9217,0.010000000000000002
132,0.0578365371632576,0.3358674067497253,0.98004,0.9117,0.010000000000000002
133,0.056548560174703597,0.3039362097382545,0.98066,0.9157,0.010000000000000002
134,0.05637255068540573,0.26483825812339784,0.98106,0.9205,0.010000000000000002
135,0.06197661980628967,0.2946653460025787,0.97914,0.9136,0.010000000000000002
136,0.06180835046738386,0.27447328095957635,0.97908,0.9185,0.010000000000000002
137,0.05856565520048142,0.2824757019996643,0.98024,0.9221,0.010000000000000002
138,0.061343396872282026,0.36183662605285644,0.97926,0.9043,0.010000000000000002
139,0.06176859509706497,0.2981658452987671,0.97914,0.917,0.010000000000000002
140,0.06018900307893753,0.3229869874477386,0.97962,0.9127,0.010000000000000002
141,0.05990062165737152,0.26367144193649295,0.98006,0.924,0.010000000000000002
142,0.056001466749310495,0.3201162829875946,0.98106,0.9138,0.010000000000000002
143,0.06526706426382065,0.30353357164859773,0.97838,0.9166,0.010000000000000002
144,0.06200078276395798,0.31740606870651245,0.97844,0.9114,0.010000000000000002
145,0.06129605628728867,0.2796399251461029,0.97908,0.9208,0.010000000000000002
146,0.0649310699236393,0.29591217589378355,0.9777,0.9149,0.010000000000000002
147,0.06365359550952912,0.2866969221115112,0.9788,0.9195,0.010000000000000002
148,0.06093584065198898,0.3168675206184387,0.97868,0.9135,0.010000000000000002
149,0.02679006941795349,0.216297571849823,0.99204,0.941,0.00010000000000000003
150,0.016768173907101155,0.2099762917995453,0.99574,0.9435,0.0010000000000000002
151,0.012509519257843495,0.21056540234088897,0.99716,0.9439,0.0010000000000000002
152,0.010310110765546561,0.20726415820121766,0.99786,0.9441,0.0010000000000000002
153,0.009107588565051556,0.20935642812252045,0.99814,0.9454,0.0010000000000000002
154,0.008085251345932484,0.20747136890888215,0.99834,0.9454,0.0010000000000000002
155,0.007865956791937351,0.20800787773132323,0.99856,0.946,0.0010000000000000002
156,0.007130242078006267,0.20609203751087188,0.9988,0.9463,0.0010000000000000002
157,0.006899614971727133,0.20473552572727202,0.9986,0.9474,0.0010000000000000002
158,0.006513721610307693,0.20797264432907103,0.9988,0.9471,0.0010000000000000002
