epoch,train_loss,val_loss,train_acc,val_acc,lr
46,0.4365182598876953,0.8309704444885254,0.8569,0.7369,0.1
47,0.43567347387313843,0.7337232101917267,0.85702,0.7814,0.1
48,0.4354271080970764,0.6862616315364838,0.85722,0.7854,0.1
49,0.4284539082145691,0.8373556951522827,0.8591,0.7632,0.1
50,0.4341885233783722,0.7606725556373596,0.85778,0.7618,0.1
51,0.41467948087692263,0.5447316236495972,0.86446,0.8158,0.1
52,0.4265858060455322,0.7478648547172546,0.8614,0.7621,0.1
53,0.429993014087677,1.103507208442688,0.86016,0.705,0.1
54,0.4203025187110901,0.593849501991272,0.86312,0.8104,0.1
55,0.41883606689453123,0.659600479888916,0.86228,0.7898,0.1
56,0.42079967546463015,0.5124045063018798,0.86176,0.8318,0.1
57,0.4194430313396454,0.8953630630493165,0.86352,0.7364,0.1
58,0.4211083391952515,0.6671994791030884,0.86484,0.7854,0.1
59,0.4208251095676422,0.8903989479064941,0.8632,0.7385,0.1
60,0.41914297243118287,0.684608910036087,0.86288,0.7803,0.1
61,0.41965013648986815,0.6025104038715362,0.86194,0.8112,0.1
62,0.4162884473228455,0.8076337369918823,0.86354,0.7685,0.1
63,0.4195355522918701,0.9007212434768677,0.8628,0.7215,0.1
64,0.41158866854667664,0.6960453231811523,0.86508,0.7857,0.1
65,0.404142222700119,0.6866239539861679,0.8676,0.7944,0.1
66,0.42171307211875914,1.0864062292099,0.86326,0.6822,0.1
67,0.41232373359680174,0.5581148642539978,0.86514,0.8239,0.1
68,0.4133824687385559,0.5804770774841309,0.86506,0.8098,0.1
69,0.41510204483032226,0.5435488414764404,0.865,0.8245,0.1
70,0.4152872597694397,0.7078485456466674,0.86394,0.7882,0.1
71,0.41686501004219056,0.5328112776756286,0.86386,0.826,0.1
72,0.4173103450489044,0.524403600692749,0.86288,0.8187,0.1
73,0.41249157011032106,0.6578466882228852,0.86582,0.7944,0.1
74,0.40322144121170045,0.6874220794677735,0.86826,0.7971,0.1
75,0.41448353134155275,0.5265707269191742,0.86548,0.8294,0.1
76,0.41282724334716797,0.7929802597999572,0.86698,0.7796,0.1
77,0.4153464336109161,0.4985421136856079,0.86476,0.8424,0.1
78,0.40615307302474973,0.8161924111366272,0.86612,0.7666,0.1
79,0.4134659837436676,0.7928278880119324,0.86584,0.7751,0.1
80,0.4109210700035095,0.8294586666107178,0.8675,0.7727,0.1
81,0.4103697395324707,0.5312995574951171,0.86592,0.8277,0.1
82,0.4055109154319763,0.720153857421875,0.86708,0.78,0.1
83,0.41613149408340455,0.6836309478282928,0.86574,0.7843,0.1
84,0.4051186697101593,0.781485412311554,0.86962,0.7723,0.1
85,0.40891340023040773,0.7621804218292236,0.86596,0.7661,0.1
86,0.3985989011955261,0.8249221172332764,0.8698,0.7484,0.1
87,0.4048953265762329,0.6908684126853943,0.86896,0.7976,0.1
88,0.4020987899208069,0.7068011329174042,0.87066,0.777,0.1
89,0.403973322429657,0.6613069809436798,0.86788,0.7867,0.1
90,0.4047869359493256,0.691582380580902,0.86778,0.7902,0.1
91,0.4007272304058075,0.5801363015174865,0.87002,0.8164,0.1
92,0.39776794269561766,0.6652873140335083,0.87012,0.7983,0.1
93,0.40239032526016233,0.8245475036621094,0.86906,0.7554,0.1
94,0.4058410367202759,0.8150990543365478,0.86838,0.7773,0.1
95,0.41167693292617796,0.6296899671554566,0.8664,0.7939,0.1
96,0.40196717644691465,0.5511474047660828,0.86766,0.8269,0.1
97,0.4078648969554901,0.5874736290931701,0.86658,0.815,0.1
98,0.403977970867157,0.5375378162384034,0.86938,0.8283,0.1
99,0.21941673594474792,0.2645934811592102,0.92818,0.9128,0.0010000000000000002
100,0.16280970729827882,0.25826636743545534,0.94598,0.9166,0.010000000000000002
101,0.1413412425661087,0.24993604493141175,0.95332,0.9215,0.010000000000000002
102,0.12649155649900437,0.25180417318344117,0.95752,0.9213,0.010000000000000002
103,0.1133087252497673,0.256522243309021,0.9631,0.9195,0.010000000000000002
104,0.10181066903829575,0.256688560962677,0.96646,0.921,0.010000000000000002
105,0.09361270705938339,0.2584078418016434,0.96962,0.9217,0.010000000000000002
106,0.08315943405628204,0.2741211546421051,0.9723,0.9204,0.010000000000000002
107,0.08009621936798096,0.2722570356845856,0.97262,0.9228,0.010000000000000002
108,0.07195039551377297,0.2862774214267731,0.97578,0.9217,0.010000000000000002
109,0.0706023293209076,0.2859219826698303,0.97574,0.9213,0.010000000000000002
110,0.06777003584742546,0.28461932430267334,0.97762,0.9234,0.010000000000000002
111,0.06170603136181831,0.2953503165245056,0.97894,0.9184,0.010000000000000002
112,0.06313712974429131,0.29185787954330444,0.9788,0.9237,0.010000000000000002
113,0.059558200080394745,0.30617752017974853,0.98024,0.9196,0.010000000000000002
114,0.0567471408700943,0.3273220948219299,0.98086,0.917,0.010000000000000002
115,0.05767542841792107,0.3056043691635132,0.98134,0.9182,0.010000000000000002
116,0.05725568666100502,0.3023421514511108,0.98064,0.9198,0.010000000000000002
117,0.05501690545320511,0.31288025341033937,0.98182,0.9171,0.010000000000000002
118,0.05536913784980774,0.31778397350311277,0.98112,0.917,0.010000000000000002
119,0.058154018380641936,0.33296167659759524,0.98064,0.9132,0.010000000000000002
120,0.060130909692049025,0.3161598658561707,0.97978,0.9175,0.010000000000000002
121,0.05344297233819961,0.3434771294593811,0.98226,0.9146,0.010000000000000002
122,0.0567197646677494,0.33398533730506896,0.98106,0.9136,0.010000000000000002
123,0.05344313891530037,0.3146843210220337,0.98238,0.918,0.010000000000000002
124,0.05849408400774002,0.34131204452514646,0.98042,0.9098,0.010000000000000002
125,0.05700827378869057,0.3731250108718872,0.98074,0.9064,0.010000000000000002
126,0.06059422527194023,0.330359139919281,0.97958,0.9157,0.010000000000000002
127,0.06013282784104347,0.3112973201751709,0.98028,0.916,0.010000000000000002
128,0.057897085254192356,0.3119439754486084,0.98086,0.9179,0.010000000000000002
129,0.06331424873352051,0.34496894330978395,0.97896,0.9073,0.010000000000000002
130,0.05959416983723641,0.3409213418960571,0.97996,0.9097,0.010000000000000002
131,0.05994964951515198,0.3758800665855408,0.98028,0.9034,0.010000000000000002
132,0.06219790503263473,0.3661141492843628,0.97896,0.9047,0.010000000000000002
133,0.0618695526945591,0.36699523448944094,0.97956,0.9037,0.010000000000000002
134,0.0629005649638176,0.3359830976486206,0.97936,0.9078,0.010000000000000002
135,0.0657855922794342,0.336547011756897,0.97814,0.9103,0.010000000000000002
136,0.059500551545619965,0.31640932197570804,0.98048,0.9181,0.010000000000000002
137,0.06146832203745842,0.33251496381759643,0.9786,0.9096,0.010000000000000002
138,0.06103318666100502,0.3777431818962097,0.97932,0.9056,0.010000000000000002
139,0.06597272842407227,0.31592101225852964,0.978,0.9124,0.010000000000000002
140,0.06355139984846116,0.39132314677238467,0.97926,0.8999,0.010000000000000002
141,0.06746766283631325,0.3340681968688965,0.97716,0.9113,0.010000000000000002
142,0.06886862734794617,0.3360649040699005,0.97708,0.9096,0.010000000000000002
143,0.06713357176423072,0.37397937326431274,0.97812,0.9031,0.010000000000000002
144,0.06897686366558074,0.37569895572662354,0.97602,0.9039,0.010000000000000002
145,0.06726042250990867,0.3205092648983002,0.97786,0.9156,0.010000000000000002
146,0.06643168712869287,0.3305646544456482,0.978,0.9157,0.010000000000000002
147,0.06787322493553162,0.3420755358695984,0.97758,0.9086,0.010000000000000002
148,0.06746590050697326,0.321091340637207,0.97766,0.9129,0.010000000000000002
149,0.030560941637158393,0.2707534571170807,0.9902,0.929,0.00010000000000000003
150,0.016730619153380394,0.2773596119403839,0.99498,0.9306,0.0010000000000000002
151,0.01575743219181895,0.27759688358306883,0.99562,0.9311,0.0010000000000000002
152,0.01172753980576992,0.2811969795703888,0.99676,0.9321,0.0010000000000000002
153,0.009652037309259176,0.2847809947013855,0.99748,0.9328,0.0010000000000000002
154,0.00933464481085539,0.2880072585105896,0.99744,0.9316,0.0010000000000000002
155,0.008247709481939673,0.2906548563957214,0.99774,0.9331,0.0010000000000000002
156,0.007645276300013065,0.2914549075126648,0.99784,0.9319,0.0010000000000000002
157,0.006885333041474223,0.29677767834663393,0.9982,0.9308,0.0010000000000000002
158,0.006660630792975426,0.29713055057525634,0.99824,0.9321,0.0010000000000000002
159,0.005906311556249857,0.29586365938186643,0.99866,0.9333,0.0010000000000000002
160,0.005646006538569927,0.29783383560180665,0.99872,0.9323,0.0010000000000000002
161,0.005699839669018984,0.3017514061927795,0.99854,0.9329,0.0010000000000000002
162,0.005090286468490958,0.2976874794006348,0.99886,0.9349,0.0010000000000000002
163,0.004741533177644014,0.3041023995399475,0.99896,0.9325,0.0010000000000000002
164,0.004934659213200212,0.3041968310832977,0.99878,0.9338,0.0010000000000000002
165,0.004560544014684856,0.30365730819702147,0.99902,0.9334,0.0010000000000000002
166,0.003961423578858376,0.3062789182662964,0.99916,0.935,0.0010000000000000002
167,0.004460427504256368,0.3046641095161438,0.99884,0.9344,0.0010000000000000002
168,0.004127300134152174,0.3047600547790527,0.999,0.9359,0.0010000000000000002
169,0.003874145151898265,0.3054669128417969,0.99924,0.9343,0.0010000000000000002
170,0.003597845751941204,0.3081594916343689,0.99932,0.9347,0.0010000000000000002
171,0.003511833398975432,0.30550617542266845,0.99936,0.9358,0.0010000000000000002
172,0.0029822062918543816,0.31030723152160644,0.99958,0.9353,0.0010000000000000002
173,0.0038334254797548054,0.30746762504577635,0.99904,0.9353,0.0010000000000000002
174,0.003288465506359935,0.31202894744873044,0.99918,0.9348,0.0010000000000000002
175,0.0032955077359452844,0.3086593088150024,0.99922,0.935,0.0010000000000000002
176,0.003197160187214613,0.3131285848617554,0.99932,0.9346,0.0010000000000000002
177,0.0031265776356682183,0.31132200717926023,0.99926,0.9354,0.0010000000000000002
178,0.0031091304604709148,0.307709574508667,0.99936,0.9354,0.0010000000000000002
179,0.0028071635454893114,0.3118143148422241,0.99944,0.9341,0.0010000000000000002
180,0.0024180398628115655,0.3110798023223877,0.9997,0.9345,0.0010000000000000002
181,0.0026936811020970342,0.31643577041625975,0.99938,0.9346,0.0010000000000000002
182,0.0031157562870532274,0.31303883843421937,0.99918,0.934,0.0010000000000000002
183,0.0028104516096785666,0.31605701937675473,0.9996,0.9354,0.0010000000000000002
184,0.002192689923495054,0.3160871684551239,0.99968,0.9359,0.0010000000000000002
185,0.002649435521438718,0.3176211922645569,0.99942,0.9354,0.0010000000000000002
186,0.0024205622544884683,0.3236446358680725,0.99964,0.9352,0.0010000000000000002
187,0.0021922871597111226,0.3186131017208099,0.99952,0.936,0.0010000000000000002
188,0.0022714022756740453,0.31927981996536253,0.99966,0.9357,0.0010000000000000002
189,0.0024849093640595676,0.32016155042648314,0.99942,0.9352,0.0010000000000000002
190,0.002298703126143664,0.3190267719268799,0.99952,0.9351,0.0010000000000000002
191,0.002117735218293965,0.3223205955505371,0.99964,0.9356,0.0010000000000000002
192,0.0021713151839375497,0.3220469106674194,0.99964,0.9348,0.0010000000000000002
193,0.002199926116578281,0.32200272550582887,0.99968,0.9363,0.0010000000000000002
194,0.0022920531098917125,0.3213553291797638,0.99966,0.9362,0.0010000000000000002
195,0.001809769519045949,0.325520947933197,0.99978,0.9363,0.0010000000000000002
196,0.0023883376697078347,0.3224434736251831,0.99962,0.9348,0.0010000000000000002
197,0.0022034618417732417,0.32757411613464354,0.99958,0.9348,0.0010000000000000002
198,0.0020689880909770726,0.3246136661529541,0.99964,0.9354,0.0010000000000000002
199,0.0021680441341176628,0.32222777881622316,0.99952,0.9369,0.0010000000000000002
