epoch,train_loss,val_loss,train_acc,val_acc,lr
0,2.491792410736084,2.231216368484497,0.125,0.1314,0.1
1,1.9528161861801148,1.7665147058486939,0.23504,0.2985,0.1
2,1.6666726012802124,1.7502961608886718,0.35208,0.3561,0.1
3,1.3907218913269044,1.8542940628051758,0.47996,0.3826,0.1
4,1.11047300945282,1.2644330614089965,0.6018,0.5613,0.1
5,0.9368125624465943,1.088020503616333,0.67206,0.6311,0.1
6,0.8276621572875976,1.1707062479019166,0.71726,0.615,0.1
7,0.7505282682418823,1.0697429934501648,0.74688,0.6299,0.1
8,0.6965501528549194,0.9064784627914428,0.76666,0.7068,0.1
9,0.6569401903533936,0.86030344581604,0.78114,0.7269,0.1
10,0.6254571169471741,1.1190695833206177,0.79044,0.6781,0.1
11,0.5998800339698791,0.8459402703285217,0.80066,0.7355,0.1
12,0.5839092593574524,1.1281208449363709,0.80638,0.6701,0.1
13,0.5600328058242798,0.6670685702323914,0.81506,0.7819,0.1
14,0.5364434615898133,0.8833083219528198,0.8228,0.7326,0.1
15,0.5298757670593262,0.615577241897583,0.82462,0.7988,0.1
16,0.5269517353057861,0.6516025194644928,0.82566,0.7861,0.1
17,0.5015510933876037,0.7557428298473358,0.83436,0.7622,0.1
18,0.4995406199645996,1.3175027410507203,0.83642,0.655,0.1
19,0.4906597172927856,0.9369183426856995,0.8377,0.7191,0.1
20,0.48198434220314024,0.566679452419281,0.8396,0.8106,0.1
21,0.47647635549545286,0.5660620059490203,0.84436,0.8176,0.1
22,0.47355000442504885,0.5163543849468232,0.84352,0.8279,0.1
23,0.47563117029190066,0.630163675403595,0.84432,0.7974,0.1
24,0.46111433713912964,0.570268652009964,0.84658,0.8145,0.1
25,0.45685367000579835,0.6193472783088684,0.84958,0.7977,0.1
26,0.4592137224960327,0.7821968923568725,0.8485,0.7503,0.1
27,0.450530461025238,0.8027527272701264,0.85304,0.7421,0.1
28,0.44383581884384155,0.5456562605857849,0.8536,0.8256,0.1
29,0.43857911295890806,0.6308790157318115,0.85408,0.7998,0.1
30,0.44333202030181884,0.5901461396217346,0.85354,0.8049,0.1
31,0.43960728096961976,0.5737172253608703,0.85518,0.8164,0.1
32,0.43310166758537294,0.6500965821266175,0.85706,0.7961,0.1
33,0.4315616412162781,1.3845841442108153,0.85818,0.6621,0.1
34,0.43404378821372985,0.6991970399856567,0.85732,0.7743,0.1
35,0.4210630201911926,0.6479603408813477,0.86056,0.7938,0.1
36,0.42998836530685425,0.6173303809165954,0.8569,0.8041,0.1
37,0.4164609504508972,0.6783219782829285,0.86214,0.7886,0.1
38,0.4237604428482056,0.511158371925354,0.86022,0.8351,0.1
39,0.425067192401886,0.5766340624332428,0.86004,0.8055,0.1
40,0.41659264013290404,0.6744044952869416,0.86308,0.7835,0.1
41,0.42020246951103213,0.5997147323608398,0.86056,0.8059,0.1
42,0.4236283519744873,0.596622972202301,0.86066,0.8122,0.1
43,0.41419923320770263,0.49944072494506836,0.8641,0.846,0.1
44,0.41068409671783446,0.8092909599304199,0.86332,0.7671,0.1
45,0.41595265454292296,0.518932277059555,0.86186,0.8286,0.1
46,0.4096605508518219,0.8307577072143555,0.86522,0.751,0.1
47,0.41863084842681886,0.6640535459518433,0.86232,0.7873,0.1
48,0.4065916997528076,0.5127099991798401,0.86622,0.8337,0.1
49,0.4131525479888916,0.5773076504230499,0.86258,0.8035,0.1
50,0.41100889247894284,0.8476554210662842,0.86514,0.7475,0.1
51,0.4095087623023987,0.6117083795547485,0.8645,0.8016,0.1
